"","team_game_log_id","created_at","updated_at","home_team_outcome","home_team_score","away_team_outcome","away_team_score","team_outcome","team_score","opponent_outcome","opponent_score","is_home_team","is_away_team","extra_point_kicks_attempted","extra_point_kicks_blocked","extra_point_kicks_succeeded","extra_point_passes_attempted","extra_point_passes_succeeded","extra_point_rushes_attempted","extra_point_rushes_succeeded","field_goals_attempted","field_goals_blocked","field_goals_succeeded","field_goals_succeeded_longest_yards","fourth_downs_attempted","fourth_downs_succeeded","fumble_touchdowns","fumbles","fumbles_lost","fumbles_recovered_defense","fumbles_recovered_offense","games_lost","games_played","games_tied","games_won","goal_to_go_attempted","goal_to_go_succeeded","interception_return_longest_yards","interception_return_yards","interception_returns","interception_touchdowns","kickoff_return_longest_yards","kickoff_return_touchdowns","kickoff_return_yards","kickoff_returns","kickoff_touchbacks","kickoffs","kickoffs_in_end_zone","other_touchdowns","passer_rating","passing_first_downs","passing_gross_yards","passing_longest_yards","passing_net_yards","passing_plays_attempted","passing_plays_completed","passing_plays_intercepted","passing_plays_sacked","passing_sacked_yards","passing_touchdowns","penalties","penalty_first_downs","penalty_yards","points","points_overtime","points_quarter_1","points_quarter_2","points_quarter_3","points_quarter_4","points_overtime_1","points_overtime_2","points_overtime_3","points_overtime_4","points_overtime_5","points_overtime_6","points_overtime_7","points_overtime_8","points_overtime_9","points_overtime_10","punt_blocks","punt_return_faircatches","punt_return_longest_yards","punt_return_touchdowns","punt_return_yards","punt_returns","punting_gross_yards","punting_inside_twenty","punting_longest_gross_yards","punting_longest_net_yards","punting_longest_yards","punting_net_yards","punting_net_yards_avg","punting_plays","punting_plays_blocked","receiving_longest_yards","red_zone_scores_attempted","red_zone_scores_succeeded","rushing_first_downs","rushing_gross_yards","rushing_longest_yards","rushing_losses","rushing_lost_yards","rushing_net_yards","rushing_plays","rushing_touchdowns","safeties","third_downs_attempted","third_downs_succeeded","time_of_possession_secs","time_of_possession_secs_overtime","time_of_possession_secs_quarter_1","time_of_possession_secs_quarter_2","time_of_possession_secs_quarter_3","time_of_possession_secs_quarter_4","total_first_downs","total_touchdowns","game_id","opponent_id","team_id"
"64","5fa10c58-6011-4126-90fa-c135e2147d44","2017-09-17T16:08:53-04:00","2017-09-17T19:18:54-04:00","loss",17,"win",19,"win",19,"loss",17,FALSE,TRUE,1,0,1,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,71,3,2,6,3,0,0,13,230,0,225,34,24,0,2,5,1,5,2,23,19,0,3,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,29,3,0,0,3,0,6,111,0,0,0,0,32,0,0,13,5,2002,0,0,0,0,0,21,1,"253c5fbf-7dfc-4620-a33d-426e39f36711","d1f76207-7303-484f-a25f-b00d1eb46ecd","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"65","516e5e47-4a1d-4822-b436-e23424d80d6d","2017-09-11T19:10:11-04:00","2017-09-11T22:35:23-04:00","win",29,"loss",19,"win",29,"loss",19,TRUE,FALSE,3,0,2,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,108,4,4,7,6,0,0,14,346,0,341,32,27,0,1,5,3,5,4,50,29,0,3,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,43.5,2,0,0,6,3,5,129,0,0,0,0,30,0,0,14,9,1876,0,0,0,0,0,23,3,"f90a06d6-0030-4996-a48f-65dbf93cc062","a192531d-e60c-4256-8220-f3538dd8b020","273bc0eb-8984-4474-bbc8-5cce491aa662"
"66","7f67a33a-a46e-41c1-b1fa-41a0523a1eb3","2017-09-24T13:00:41-04:00","2017-09-24T16:35:51-04:00","win",34,"loss",17,"win",34,"loss",17,TRUE,FALSE,4,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,66,3,0,0,0,20,1,4,7,5,0,0,16,369,0,369,33,25,0,0,0,3,5,2,53,34,0,7,14,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.333,3,0,0,5,3,7,125,0,0,0,0,37,1,0,13,7,2266,0,0,0,0,0,25,4,"fa2729e6-e9a7-4f8a-a0cd-23b5a71ec8e4","0d0cfd49-bea6-4ad0-a263-5a350865b99e","273bc0eb-8984-4474-bbc8-5cce491aa662"
"67","b23ecb03-c638-4bbf-9284-cd2c8c03a113","2017-10-01T13:02:06-04:00","2017-10-01T20:00:09-04:00","undecided",7,"undecided",14,"undecided",7,"undecided",14,TRUE,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,49,2,2,2,2,0,0,5,119,0,108,13,8,0,1,11,0,1,1,5,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,34.333,3,0,0,1,1,4,66,0,0,0,0,15,1,0,4,1,773,0,0,0,0,0,10,1,"53c553f7-a06a-4363-9a4a-2039bb19ea55","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9","273bc0eb-8984-4474-bbc8-5cce491aa662"
"68","e3f71df9-8db7-425f-bb37-b42bd00a9f76","2017-09-17T13:03:55-04:00","2017-09-17T16:38:50-04:00","win",26,"loss",9,"loss",9,"win",26,FALSE,TRUE,1,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,52,2,1,3,2,0,0,8,167,0,146,38,20,0,2,21,0,11,1,131,9,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,44.167,6,0,0,1,1,5,91,0,0,0,0,20,1,0,15,5,1538,0,0,0,0,0,14,1,"a709d61b-6a98-41ab-8348-060ccaacb6c0","e5796fc5-4c5e-486d-a76d-5879fd2f5117","273bc0eb-8984-4474-bbc8-5cce491aa662"
"69","1450801d-761a-40b8-b673-a77180359505","2017-09-07T20:32:36-04:00","2017-09-08T04:07:31-04:00","loss",27,"win",42,"loss",27,"win",42,TRUE,FALSE,3,0,3,0,0,0,0,2,0,2,0,2,0,0,1,0,0,0,1,1,0,0,4,3,0,0,0,0,0,0,49,3,2,6,6,0,0,11,267,0,247,36,16,0,3,20,0,6,4,55,27,0,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,38.667,6,0,0,6,3,10,124,0,0,0,0,35,3,0,15,5,1786,0,0,0,0,0,25,3,"9dd2c0cb-3164-4796-88ec-d45e39dd2d3c","3a857729-4c8c-4dde-9cad-359cab5990de","5546974d-27c2-4d93-a63e-d8320952e871"
"70","4deb2e5c-6e9b-41d8-b185-8346647f8e2f","2017-09-24T13:00:42-04:00","2017-09-24T20:00:40-04:00","win",36,"loss",33,"win",36,"loss",33,TRUE,FALSE,4,0,4,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,2,2,0,51,2,0,0,0,44,2,2,6,4,0,0,16,378,0,337,35,25,0,5,41,5,5,4,69,36,0,7,14,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0,38.667,6,0,0,2,2,1,59,0,0,0,0,20,0,0,13,6,1582,0,0,0,0,0,21,5,"45ca1e4f-3925-43d5-8cb8-80975cd22917","545d6178-62b4-4e6e-a118-60e4f66d257d","5546974d-27c2-4d93-a63e-d8320952e871"
"71","73b4ae5b-9763-4b25-8d28-c9f243cd7f2a","2017-09-17T13:03:55-04:00","2017-09-17T16:33:55-04:00","loss",20,"win",36,"win",36,"loss",20,FALSE,TRUE,4,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,7,3,0,0,19,447,0,436,39,30,0,2,11,3,9,2,66,36,0,20,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.667,3,0,0,7,3,8,119,0,0,0,0,31,1,0,12,6,2106,0,0,0,0,0,29,4,"3356f820-13f3-4267-b491-e02561674972","a192531d-e60c-4256-8220-f3538dd8b020","5546974d-27c2-4d93-a63e-d8320952e871"
"72","55a38d4f-73a1-49d1-b2c2-91ed65af01dc","2017-09-17T13:03:55-04:00","2017-09-17T16:33:54-04:00","loss",20,"win",36,"loss",20,"win",36,TRUE,FALSE,2,0,2,0,0,0,0,3,0,2,0,2,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,114,5,4,5,4,0,0,15,356,0,348,45,27,0,1,8,2,5,0,35,20,0,3,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,40.333,3,0,0,3,2,5,81,0,0,0,0,17,0,0,12,4,1494,0,0,0,0,0,20,2,"3356f820-13f3-4267-b491-e02561674972","5546974d-27c2-4d93-a63e-d8320952e871","a192531d-e60c-4256-8220-f3538dd8b020"
"73","7c891047-c5d8-4ede-aa38-e27b866adf87","2017-10-01T10:07:07-04:00","2017-10-01T13:02:06-04:00","loss",0,"win",20,"win",20,"loss",0,FALSE,TRUE,2,0,2,0,0,0,0,3,0,2,0,2,1,0,2,0,0,0,0,1,0,1,2,2,0,0,1,0,0,0,23,1,2,4,4,0,0,16,268,0,261,41,29,0,1,7,2,8,2,71,20,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,44,3,0,0,4,2,4,86,0,0,0,0,28,0,0,13,6,2068,0,0,0,0,0,22,2,"e1900cd6-a087-4544-b2e6-4eb825ec7901","49b7f5ba-da40-4b42-be4b-c68b4f9257e8","a192531d-e60c-4256-8220-f3538dd8b020"
"74","c9d9f0c8-5a6a-4482-838b-ddc6ac8bfa76","2017-09-11T19:10:11-04:00","2017-09-11T22:35:23-04:00","win",29,"loss",19,"loss",19,"win",29,FALSE,TRUE,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,57,3,1,6,5,0,0,14,291,0,284,37,27,0,1,7,1,6,2,52,19,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.333,3,0,0,5,1,3,60,0,0,0,0,21,0,0,11,4,1724,0,0,0,0,0,19,1,"f90a06d6-0030-4996-a48f-65dbf93cc062","273bc0eb-8984-4474-bbc8-5cce491aa662","a192531d-e60c-4256-8220-f3538dd8b020"
"75","e8e8a11a-4e08-4b0d-9ee2-c9ec3dd76cf3","2017-09-24T13:00:41-04:00","2017-09-24T16:10:39-04:00","loss",13,"win",34,"win",34,"loss",13,FALSE,TRUE,4,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,37,3,0,0,0,0,0,5,6,5,0,0,12,220,0,213,29,22,0,1,7,3,1,0,10,34,0,7,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,46,3,0,0,3,2,9,149,0,0,0,0,27,1,0,12,6,1869,0,0,0,0,0,21,4,"15b821d2-d84a-489e-bc5a-46715f081c85","767f5024-184b-434b-9e52-90bb4375ca84","a192531d-e60c-4256-8220-f3538dd8b020"
"76","188b8b98-909c-4958-9c98-e56a23fb6c60","2017-09-10T13:03:06-04:00","2017-09-10T16:23:00-04:00","win",21,"loss",12,"loss",12,"win",21,FALSE,TRUE,0,0,0,1,0,0,0,2,0,2,0,1,1,0,2,0,0,0,1,1,0,0,1,1,0,48,1,0,0,0,45,2,3,4,4,0,0,8,187,0,176,39,26,2,1,11,0,5,1,62,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,43.667,6,0,0,1,1,2,38,0,0,0,0,15,1,0,14,4,1616,0,0,0,0,0,11,1,"33af46ed-0d99-4b6a-8373-eb7eb5e18305","50990622-f5d7-4597-b9b3-c73c9be32af2","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"77","2c5815c0-94bb-49d8-a996-358ba18ec446","2017-09-17T16:08:51-04:00","2017-09-17T19:18:55-04:00","win",45,"loss",20,"loss",20,"win",45,FALSE,TRUE,2,0,2,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,47,2,1,5,4,0,0,9,166,0,145,25,17,0,4,21,2,5,2,47,20,0,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,35.333,3,0,0,2,1,6,126,0,0,0,0,25,0,0,12,7,1738,0,0,0,0,0,17,2,"bc85564d-2ebd-4170-955e-d48eded2874d","bf836ba5-77d0-4125-aa8a-ab785705eb29","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"78","e444da15-0532-4e8c-abc6-2a1a3749c64f","2017-09-24T13:00:41-04:00","2017-09-24T16:25:44-04:00","win",20,"loss",6,"win",20,"loss",6,TRUE,FALSE,2,0,2,0,0,0,0,3,0,2,0,0,0,0,3,1,0,0,0,1,0,1,2,1,0,13,2,0,0,0,0,0,4,5,4,0,0,9,249,0,233,23,18,0,2,16,1,10,3,94,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,46,5,0,0,2,1,4,103,0,0,0,0,34,1,0,13,4,2168,0,0,0,0,0,16,2,"2f68b19d-7f63-40d8-a695-420b70e683ad","49b7f5ba-da40-4b42-be4b-c68b4f9257e8","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"79","b24e1615-182c-4e77-a78b-047bd8850f4d","2017-09-10T20:33:06-04:00","2017-09-11T04:08:31-04:00","win",19,"loss",3,"loss",3,"win",19,FALSE,TRUE,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,42,2,0,2,1,0,0,10,220,0,198,38,29,1,3,22,0,6,1,55,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,41.5,6,0,0,1,0,2,35,0,0,0,0,12,0,0,12,4,1546,0,0,0,0,0,13,0,"d315a072-19d3-4e93-aa51-d959c55b659c","d61f132b-29f6-4140-847b-efb50ea9ccba","47b8904b-4d56-481a-ab06-6e56dfe59f78"
"80","e4795ef1-41f7-4490-af00-b222642102ac","2017-09-18T20:31:05-04:00","2017-09-19T00:16:06-04:00","loss",10,"win",24,"loss",10,"win",24,TRUE,FALSE,1,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,21,1,1,3,1,0,0,12,239,0,208,32,22,1,5,31,1,7,0,50,10,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,27.6,5,0,0,2,1,2,62,0,0,0,0,18,0,0,12,4,1633,0,0,0,0,0,14,1,"0d793f2d-9549-48d7-8615-16e64c09e3ea","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9","47b8904b-4d56-481a-ab06-6e56dfe59f78"
"81","fcb9908d-79da-41b2-97d6-d02dc2198d0a","2017-09-24T13:00:42-04:00","2017-09-24T16:40:40-04:00","win",27,"loss",24,"loss",24,"win",27,FALSE,TRUE,3,0,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,41,2,2,5,3,0,0,17,366,0,366,47,35,2,0,0,3,10,2,137,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.25,4,0,0,5,2,2,49,0,0,0,0,17,0,0,10,3,1348,0,0,0,0,0,21,3,"557d552c-b34e-44e7-860f-e63ce0f645d4","9990f062-0d8d-4dbf-82cc-73f3d5dfe532","47b8904b-4d56-481a-ab06-6e56dfe59f78"
"82","06af9244-33e4-4f96-9df6-600b42bc16c4","2017-09-25T20:00:01-04:00","2017-09-25T20:32:53-04:00","win",27,"loss",10,"loss",10,"win",27,FALSE,TRUE,1,0,1,0,0,0,0,1,0,1,0,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,27,1,3,3,3,0,0,3,118,0,96,31,19,2,4,22,1,4,2,35,10,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,49.429,7,0,0,2,1,2,32,0,0,0,0,13,0,0,11,0,1314,0,0,0,0,0,7,1,"f231c5ec-c623-4690-90f2-2083ba417ec2","1c4f553a-bde3-4229-8565-9c40401a9956","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"83","08a3267b-0a37-47c7-8012-1a52b9157ae5","2017-09-17T16:08:51-04:00","2017-09-17T19:18:52-04:00","win",45,"loss",20,"win",45,"loss",20,TRUE,FALSE,6,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,70,3,6,8,7,0,0,13,230,0,230,28,23,0,0,0,3,9,2,79,45,0,7,14,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,51.667,3,0,0,4,3,6,180,0,0,0,0,27,3,0,12,8,1862,0,0,0,0,0,21,6,"bc85564d-2ebd-4170-955e-d48eded2874d","8112be50-1ec2-47c0-ab27-b4fc4654aa5b","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"84","caff94d2-9f1d-4b20-a340-b8ec50d41498","2017-09-10T13:03:04-04:00","2017-09-10T16:18:01-04:00","loss",16,"win",26,"win",26,"loss",16,FALSE,TRUE,2,0,2,0,0,0,0,4,0,4,0,1,1,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,41,1,5,6,6,0,0,16,262,0,250,32,22,0,2,12,2,5,1,49,26,0,7,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,44.333,3,0,0,3,2,5,109,0,0,0,0,29,0,0,12,5,1899,0,0,0,0,0,22,2,"490ae9d5-a6ed-4a21-be4e-2c0f67ac4687","a8004516-b1d9-44df-b6ba-d5e4b7d9d1d7","bf836ba5-77d0-4125-aa8a-ab785705eb29"
"85","8d237f1b-1f49-4439-bd16-745c7ac8d780","2017-10-01T20:00:10-04:00","2017-10-01T20:00:10-04:00","undecided",0,"undecided",0,"undecided",0,"undecided",0,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ddeeeab7-3696-4639-b03f-05468044d37c","d1f76207-7303-484f-a25f-b00d1eb46ecd","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"86","b1c55d15-572b-41ae-b0b0-b228c8bb2bd5","2017-09-10T13:03:04-04:00","2017-09-10T16:34:10-04:00","loss",17,"win",30,"win",30,"loss",17,FALSE,TRUE,2,0,1,1,1,0,0,3,0,3,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,15,1,0,0,0,8,1,2,6,4,0,0,17,307,0,298,39,26,1,2,9,2,8,1,76,30,0,7,9,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75,4,0,0,1,1,1,58,0,0,0,0,24,0,0,14,8,2056,0,0,0,0,0,19,3,"dcbe44e5-5f86-45a3-91a5-cf7f80480856","1c4f553a-bde3-4229-8565-9c40401a9956","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"87","d0fc67ea-f2cc-4a3c-8d8f-39cea99c6f08","2017-09-17T13:03:58-04:00","2017-09-17T16:33:55-04:00","win",27,"loss",20,"loss",20,"win",27,FALSE,TRUE,2,0,2,0,0,0,0,3,0,2,0,0,0,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,55,2,1,5,4,0,0,19,333,0,299,46,25,1,6,34,2,4,2,30,20,0,3,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,35.25,4,0,0,5,2,6,107,0,0,0,0,17,0,0,15,8,1849,0,0,0,0,0,27,2,"a6cdd718-eed1-4c2f-8d70-2b04c5d47500","3a857729-4c8c-4dde-9cad-359cab5990de","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"88","f0444507-ab96-4a26-bfc2-1b2748c11189","2017-09-24T13:00:42-04:00","2017-09-24T16:40:39-04:00","win",27,"loss",24,"win",27,"loss",24,TRUE,FALSE,3,0,3,0,0,0,0,3,0,2,0,3,2,0,1,1,0,0,0,1,0,1,2,2,0,0,2,0,0,0,73,3,3,5,3,0,0,8,176,0,161,31,21,0,3,15,1,9,3,103,27,0,0,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,40.5,4,0,0,3,3,13,193,0,0,0,0,39,2,0,14,5,2252,0,0,0,0,0,24,3,"557d552c-b34e-44e7-860f-e63ce0f645d4","47b8904b-4d56-481a-ab06-6e56dfe59f78","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"89","64784bdf-31fe-47cd-b7e1-8324fee39cb9","2017-09-24T13:00:40-04:00","2017-09-24T16:35:46-04:00","win",23,"loss",17,"loss",17,"win",23,FALSE,TRUE,2,0,2,0,0,0,0,2,1,1,0,0,0,0,2,2,0,0,1,1,0,0,2,2,0,0,1,0,0,0,24,1,2,5,4,0,0,11,235,0,212,39,22,0,3,23,1,6,2,40,17,0,0,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,36.6,5,0,0,4,2,6,70,0,0,0,0,17,1,0,11,4,1654,0,0,0,0,0,19,2,"339e53ee-3a75-4be4-b51b-dd1d0f555377","009ff336-845b-411b-8ee5-9b3089e99398","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"90","827d067a-2731-4ef6-a4d7-94af1d80edf2","2017-10-01T13:02:07-04:00","2017-10-01T20:00:10-04:00","undecided",3,"undecided",19,"undecided",19,"undecided",3,FALSE,TRUE,1,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,36,2,1,5,2,0,0,9,175,0,167,21,13,1,1,8,1,7,1,55,26,0,3,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,45,1,0,0,4,2,6,122,0,0,0,0,26,1,0,9,5,1362,0,0,0,0,0,16,2,"452a029a-bfee-4f2e-9ceb-96e55588f6cd","15cdbc22-7b1e-4012-a731-987ca52e3c05","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"91","87e8cf54-73ac-415a-a3b6-a4a4b8cbfb31","2017-09-17T13:03:55-04:00","2017-09-17T16:38:50-04:00","win",26,"loss",9,"win",26,"loss",9,TRUE,FALSE,2,0,2,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,45,2,5,7,7,0,0,12,243,0,233,35,23,0,2,10,2,10,4,72,26,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,36.2,5,0,0,4,2,6,102,0,0,0,0,32,0,0,13,3,2062,0,0,0,0,0,22,2,"a709d61b-6a98-41ab-8348-060ccaacb6c0","273bc0eb-8984-4474-bbc8-5cce491aa662","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"92","a32a68d1-c6bd-4ee2-adb6-d6a6a1a1d152","2017-09-10T13:03:05-04:00","2017-09-10T16:13:02-04:00","loss",18,"win",21,"win",21,"loss",18,FALSE,TRUE,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,0,17,1,0,0,0,4,1,3,4,4,0,0,13,263,0,255,36,24,1,1,8,2,13,2,144,21,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,40.167,6,0,0,2,2,1,35,0,0,0,0,17,0,0,13,5,1730,0,0,0,0,0,16,3,"83ab0d87-44e1-4815-9643-09987d7361ff","ecf6a705-7a54-4f36-9dcd-09a0c53e733b","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"93","0903ea58-6db7-46bc-9e73-abe3847ca42d","2017-09-10T16:28:02-04:00","2017-09-10T19:33:05-04:00","loss",3,"win",23,"loss",3,"win",23,TRUE,FALSE,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,1,0,0,1,1,0,0,1,0,0,37,1,0,0,0,0,0,2,2,2,0,0,10,193,0,166,35,24,1,4,27,0,10,1,74,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,39,4,0,0,1,0,2,51,0,0,0,0,15,0,0,11,2,1539,0,0,0,0,0,13,0,"520b0299-5dae-4e9a-ae48-4bae2da277e1","767f5024-184b-434b-9e52-90bb4375ca84","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"94","806ff7f1-301a-4dad-8e1e-12a344e013ff","2017-09-21T20:28:31-04:00","2017-09-22T02:46:29-04:00","loss",39,"win",41,"loss",39,"win",41,TRUE,FALSE,4,0,3,1,0,0,0,2,0,2,0,3,2,0,1,1,0,0,1,1,0,0,4,4,0,0,0,0,0,0,56,3,4,8,7,0,0,15,332,0,308,37,23,1,4,24,2,10,3,55,39,0,7,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,41.5,2,0,0,6,5,7,113,0,0,0,0,33,3,0,18,9,1817,0,0,0,0,0,25,5,"0304c218-d46a-405e-971a-a23718b09ceb","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"95","a7f38ca4-cf30-4cb4-9e2a-3ca3e22ee487","2017-09-17T16:28:50-04:00","2017-09-17T19:38:50-04:00","win",12,"loss",9,"loss",9,"win",12,FALSE,TRUE,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,71,3,2,4,4,0,0,4,99,0,89,27,15,1,2,10,0,6,2,66,9,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,43.857,7,0,0,3,0,5,159,0,0,0,0,19,0,0,12,2,1382,0,0,0,0,0,11,0,"524ee7a0-fb3c-4e7c-aed7-e730a00b2ab0","e6094723-20f3-417a-87d2-1ccc0b7a6388","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"96","0c8f553c-f148-4fe0-82f7-6801a7100366","2017-09-10T16:28:00-04:00","2017-09-10T20:33:07-04:00","win",17,"loss",9,"loss",9,"win",17,FALSE,TRUE,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,24,1,0,0,0,91,3,3,3,3,0,0,8,158,0,135,27,14,0,3,23,0,8,1,50,9,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,45.833,6,0,0,2,0,3,90,0,0,0,0,18,0,0,12,3,1247,0,0,0,0,0,12,0,"fd691d17-dd52-48ca-bf5a-723bb4d614bb","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20","e6094723-20f3-417a-87d2-1ccc0b7a6388"
