"","game_id","created_at","updated_at","at_neutral_site","attendance","away_team_outcome","away_team_score","broadcast","clock","clock_secs","daytime","duration","ended_at","home_team_outcome","home_team_score","humidity","interval","interval_number","interval_type","label","name","on","period","period_label","score","score_differential","scoreline","slug","started_at","status","internet_coverage","satellite_coverage","television_coverage","temperature","temperature_unit","timestamp","title","weather_conditions","wind_direction","wind_speed","wind_speed_unit","home_team_id","away_team_id","winning_team_id","season_id","venue_id"
"43","15b821d2-d84a-489e-bc5a-46715f081c85","2017-04-22T16:24:42-04:00","2017-10-01T06:07:47-04:00",NA,NA,"win",34,"FOX",":00",0,TRUE,NA,"2017-09-24T15:54:15-04:00","loss",13,58,"Week",3,"week","Saints vs Panthers","Saints vs Panthers September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","34-13",21,"Saints 34 - Panthers 13","nfl-2017-2018-no-car-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"FOX",82,NA,1506272400,"Saints vs Panthers","Partly cloudy","NE",9,NA,"767f5024-184b-434b-9e52-90bb4375ca84","a192531d-e60c-4256-8220-f3538dd8b020","a192531d-e60c-4256-8220-f3538dd8b020","863d0345-407a-4881-8fa4-c1ef069f7482","6ce78bc8-5a40-481e-9c6d-60890a9cf99c"
"44","2f68b19d-7f63-40d8-a695-420b70e683ad","2017-04-22T16:24:42-04:00","2017-10-01T06:07:48-04:00",NA,NA,"loss",6,"CBS",":00",0,TRUE,NA,"2017-09-24T16:01:15-04:00","win",20,45,"Week",3,"week","Dolphins vs Jets","Dolphins vs Jets September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","6-20",14,"Dolphins 6 - Jets 20","nfl-2017-2018-mia-nyj-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"CBS",87,NA,1506272400,"Dolphins vs Jets","Sunny","WSW",0,NA,"8112be50-1ec2-47c0-ab27-b4fc4654aa5b","49b7f5ba-da40-4b42-be4b-c68b4f9257e8","8112be50-1ec2-47c0-ab27-b4fc4654aa5b","863d0345-407a-4881-8fa4-c1ef069f7482","9298b0e2-28a6-4f29-9ee8-50f4fae93ed9"
"45","339e53ee-3a75-4be4-b51b-dd1d0f555377","2017-04-22T16:24:42-04:00","2017-10-01T06:07:48-04:00",NA,NA,"loss",17,"CBS",":00",0,TRUE,NA,"2017-09-24T16:24:32-04:00","win",23,46,"Week",3,"week","Steelers vs Bears","Steelers vs Bears September 24, 2017 at  1:00pm","on September 24, 2017",5,"Quarter","17-23",6,"Steelers 17 - Bears 23","nfl-2017-2018-pit-chi-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"CBS",86,NA,1506272400,"Steelers vs Bears","Sunny","SSW",4,NA,"009ff336-845b-411b-8ee5-9b3089e99398","e5796fc5-4c5e-486d-a76d-5879fd2f5117","009ff336-845b-411b-8ee5-9b3089e99398","863d0345-407a-4881-8fa4-c1ef069f7482","4076615f-7d38-4528-8563-fe5f5cb8af60"
"46","45ca1e4f-3925-43d5-8cb8-80975cd22917","2017-04-22T16:24:42-04:00","2017-10-01T06:07:49-04:00",NA,NA,"loss",33,"CBS",":00",0,TRUE,NA,"2017-09-24T16:22:27-04:00","win",36,57,"Week",3,"week","Texans vs Patriots","Texans vs Patriots September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","33-36",3,"Texans 33 - Patriots 36","nfl-2017-2018-hou-ne-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"CBS",84,NA,1506272400,"Texans vs Patriots","Sunny","ENE",4,NA,"5546974d-27c2-4d93-a63e-d8320952e871","545d6178-62b4-4e6e-a118-60e4f66d257d","5546974d-27c2-4d93-a63e-d8320952e871","863d0345-407a-4881-8fa4-c1ef069f7482","9ddfa5cf-57c2-48ab-9e2b-4e42dba19b8c"
"47","4cfb5be6-0b71-4ea3-b5ff-8fa38896cb4b","2017-04-22T16:24:42-04:00","2017-10-01T06:07:48-04:00",NA,NA,"win",30,"FOX",":00",0,TRUE,NA,"2017-09-24T16:24:34-04:00","loss",26,49,"Week",3,"week","Falcons vs Lions","Falcons vs Lions September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","30-26",4,"Falcons 30 - Lions 26","nfl-2017-2018-atl-det-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"FOX",84,NA,1506272400,"Falcons vs Lions","Sunny","SE",6,NA,"82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9","c1618ca6-3dad-485d-b237-ad34f8d0bf83","c1618ca6-3dad-485d-b237-ad34f8d0bf83","863d0345-407a-4881-8fa4-c1ef069f7482","b5826f10-e402-40d4-b491-6fe767470363"
"48","557d552c-b34e-44e7-860f-e63ce0f645d4","2017-04-22T16:24:42-04:00","2017-10-01T06:07:48-04:00",NA,NA,"loss",24,"FOX",":00",0,TRUE,NA,"2017-09-24T16:27:36-04:00","win",27,50,"Week",3,"week","Giants vs Eagles","Giants vs Eagles September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","24-27",3,"Giants 24 - Eagles 27","nfl-2017-2018-nyg-phi-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"FOX",86,NA,1506272400,"Giants vs Eagles","Sunny","E",9,NA,"9990f062-0d8d-4dbf-82cc-73f3d5dfe532","47b8904b-4d56-481a-ab06-6e56dfe59f78","9990f062-0d8d-4dbf-82cc-73f3d5dfe532","863d0345-407a-4881-8fa4-c1ef069f7482","12c6bec4-4c24-4ed1-85e4-198850013145"
"49","6a00d123-e14e-43ca-a476-c16ed3ed8733","2017-04-22T16:24:43-04:00","2017-10-01T06:07:49-04:00",NA,NA,"loss",28,"CBS",":00",0,TRUE,NA,"2017-09-24T13:00:00-04:00","win",31,46,"Week",3,"week","Browns vs Colts","Browns vs Colts September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","28-31",3,"Browns 28 - Colts 31","nfl-2017-2018-cle-ind-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"CBS",83,NA,1506272400,"Browns vs Colts","Sunny","ENE",4,NA,"557d1013-6b50-4998-885b-d121af071867","ecf6a705-7a54-4f36-9dcd-09a0c53e733b","557d1013-6b50-4998-885b-d121af071867","863d0345-407a-4881-8fa4-c1ef069f7482","6054665a-6649-4b22-aa16-1073f1ad2aa7"
"50","cf74f344-3ea2-4849-9df4-dfbfba3347f4","2017-04-22T16:24:42-04:00","2017-10-01T06:07:47-04:00",NA,NA,"loss",16,"CBS",":00",0,TRUE,NA,"2017-09-24T13:00:00-04:00","win",26,58,"Week",3,"week","Broncos vs Bills","Broncos vs Bills September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","16-26",10,"Broncos 16 - Bills 26","nfl-2017-2018-den-buf-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"CBS",81,NA,1506272400,"Broncos vs Bills","Sunny","SSW",4,NA,"50990622-f5d7-4597-b9b3-c73c9be32af2","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333","50990622-f5d7-4597-b9b3-c73c9be32af2","863d0345-407a-4881-8fa4-c1ef069f7482","d2e0b85d-91c7-4dbf-ac01-d9e183df168b"
"51","fa2729e6-e9a7-4f8a-a0cd-23b5a71ec8e4","2017-04-22T16:24:42-04:00","2017-10-01T06:07:47-04:00",NA,NA,"loss",17,"FOX",":00",0,TRUE,NA,"2017-09-24T16:02:58-04:00","win",34,58,"Week",3,"week","Buccaneers vs Vikings","Buccaneers vs Vikings September 24, 2017 at  1:00pm","on September 24, 2017",4,"Quarter","17-34",17,"Buccaneers 17 - Vikings 34","nfl-2017-2018-tb-min-2017-09-24-1300","2017-09-24T13:00:00-04:00","closed",NA,NA,"FOX",81,NA,1506272400,"Buccaneers vs Vikings","Sunny","S",13,NA,"273bc0eb-8984-4474-bbc8-5cce491aa662","0d0cfd49-bea6-4ad0-a263-5a350865b99e","273bc0eb-8984-4474-bbc8-5cce491aa662","863d0345-407a-4881-8fa4-c1ef069f7482","9fa74055-f139-472b-98cf-3864e9015655"
"52","e72de5b3-3475-42c1-97e2-8bcef43d4ffd","2017-04-22T16:24:42-04:00","2017-10-01T06:07:47-04:00",NA,NA,"loss",7,"",":00",0,TRUE,NA,"2017-09-24T09:30:00-04:00","win",44,49,"Week",3,"week","Ravens vs Jaguars","Ravens vs Jaguars September 24, 2017 at  9:30am","on September 24, 2017",4,"Quarter","7-44",37,"Ravens 7 - Jaguars 44","nfl-2017-2018-bal-jac-2017-09-24-0930","2017-09-24T09:30:00-04:00","closed",NA,NA,NA,70,NA,1506259800,"Ravens vs Jaguars","Sunny","SE",14,NA,"0fc8a1cb-bb61-4eba-b448-1d313813f0d1","15cdbc22-7b1e-4012-a731-987ca52e3c05","0fc8a1cb-bb61-4eba-b448-1d313813f0d1","863d0345-407a-4881-8fa4-c1ef069f7482","f0c09e04-a764-4d3b-b248-9d90ffdcbde2"
"53","0304c218-d46a-405e-971a-a23718b09ceb","2017-04-22T16:24:42-04:00","2017-09-22T21:12:54-04:00",NA,NA,"win",41,"NFL and 212",":00",0,FALSE,NA,"2017-09-21T20:25:00-04:00","loss",39,42,"Week",3,"week","Rams vs 49ers","Rams vs 49ers September 21, 2017 at  8:25pm","on September 21, 2017",4,"Quarter","41-39",2,"Rams 41 - 49ers 39","nfl-2017-2018-la-sf-2017-09-21-2025","2017-09-21T20:25:00-04:00","closed",NA,"212","NFL",70,NA,1506039900,"Rams vs 49ers","Partly cloudy","SW",15,NA,"62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2","863d0345-407a-4881-8fa4-c1ef069f7482","d2ca87a7-ff3f-465c-8b95-827cb426194c"
